interaction_id,mission_id,profile_id,group_id,mission_domain,mission_complexity_level,mission_duration_days,time_to_deadline_days,is_remote,mission_budget_min,mission_budget_max,profile_experience_level,profile_expected_rate,n_previous_missions_total,n_previous_missions_same_domain,profile_acceptance_rate,profile_completion_rate,profile_avg_response_time_min,profile_rating_mean,same_country,same_region,language_match_score,profile_remote_ok,budget_fit_ratio,skill_overlap_jaccard,embedding_similarity,good_match_label
8848,322,67,322,education,2,25,46,0,365,447,2,1726,23,2,0.39638514749073994,0.4455377005449313,585,3.5812198781008098,0,0,1.0,1,0.2589803012746234,0.32571985312953566,0.21984258539238155,0
8849,298,1893,298,data,2,61,11,0,1819,2060,0,951,37,0,0.598861703728065,0.2298836667289344,1335,4.205868264921238,0,1,0.5,0,2.166140904311251,0.04587689960144567,0.3414638675900019,0
8850,87,703,87,education,3,73,50,1,404,1788,1,1432,31,5,0.14224925434229707,0.20796807820843913,507,3.941832435857179,0,0,0.0,0,1.2486033519553073,0.0058639171290376935,0.11516807441621327,0
8851,385,1320,385,education,3,35,37,0,1606,2134,0,523,28,2,0.24772743573749145,0.20933493504689787,868,2.39881875795719,0,1,0.0,1,4.080305927342256,0.8778911809864202,0.8668621591261747,0
8852,383,1963,383,environnement,2,32,10,1,1923,3669,2,1513,7,0,0.7537849643321918,0.8647233347954624,1437,3.6754271933104117,0,1,0.5,0,2.4249834765366822,0.11608951913558734,0.13875248096027726,0
8853,423,1731,423,sante,2,54,50,0,1221,2689,2,1868,38,9,0.8579721410057863,0.8607499032967855,226,2.9248029116852283,0,0,1.0,1,1.439507494646681,0.5350080806017138,0.49713194282513695,1
8854,301,1483,301,data,1,69,3,0,1290,4063,0,424,39,31,0.12393174655301664,0.0,1410,2.881409877600236,0,1,0.0,0,9.58254716981132,0.8585475419290032,0.8932532533926341,1
8855,354,598,354,data,1,83,9,0,1470,2559,0,1698,46,23,0.4725007611103369,0.4667029343516741,13,2.275659103709887,0,1,0.0,0,1.5070671378091873,0.8111953993033857,0.7374942217310447,1
8856,362,1050,362,environnement,3,7,18,1,1502,3451,2,1371,9,2,0.25345161201088784,0.29518011641524355,936,3.1062791806968684,0,0,0.5,0,2.5171407731582787,0.3264033195055994,0.3973024254051821,1
8857,384,1003,384,agriculture,1,81,51,0,1830,3221,1,1975,29,11,0.8792759721912583,0.7099869404848655,1136,4.894341797801404,0,1,1.0,1,1.630886075949367,0.37716111103080485,0.39536085616454575,1
8858,293,1725,293,environnement,3,40,20,0,514,1317,0,620,35,16,0.046953247491470784,0.2191483806197045,862,3.9894851541709664,0,1,0.5,0,2.1241935483870966,0.6491804176403585,0.5502292593434591,1
8859,373,80,373,data,1,41,36,0,651,3251,2,1204,47,37,0.7137561134564273,0.6679090810294721,829,3.504318555733965,1,1,1.0,1,2.7001661129568104,0.4448029151510312,0.4875176083474329,1
8860,31,47,31,data,2,44,5,1,1478,2650,1,485,47,26,0.6363106066625744,0.4264504755565951,140,3.4424482441160302,0,0,1.0,0,5.463917525773196,0.08254732408264134,0.11908945627433817,1
8861,309,237,309,agriculture,2,38,5,0,96,1676,2,138,45,33,0.8208413768144633,0.5976728872682106,332,3.2791124181707367,0,0,0.0,1,12.144927536231885,0.23203959091536802,0.16032605785532095,1
8862,102,1916,102,agriculture,3,43,45,1,305,2155,0,205,13,3,0.8163899154714166,0.7476557396601645,639,4.129923928349857,1,1,0.0,0,10.512195121951219,0.2141205721444805,0.1713499746386574,0
8863,204,1082,204,sante,1,69,12,0,323,3045,1,1749,48,13,0.6864691579223767,0.9081951745858732,1116,3.259190451213687,0,0,0.5,1,1.7409948542024014,0.34149711244632314,0.3927456962452408,1
8864,385,1400,385,education,3,35,37,0,1606,2134,2,129,29,15,0.9779273018640902,0.8498794951450345,398,4.210012581026646,0,1,0.0,0,16.54263565891473,0.41368062640232917,0.5227544487393054,1
8865,57,190,57,marketing,3,41,54,1,1614,3742,2,643,34,21,0.21930655779719122,0.18322838165652652,530,3.462091595044225,0,1,0.5,1,5.8195956454121305,0.48049106160172916,0.4662657513639291,1
8866,378,27,378,sante,3,68,54,0,1186,1960,0,1284,20,6,0.9256914374814104,0.9695093265483328,420,1.778203806128622,0,0,1.0,1,1.5264797507788161,0.316287318731088,0.4093528419973445,0
8867,130,1301,130,marketing,2,59,7,0,1593,4090,0,668,35,22,0.5001771522770128,0.5101607008424458,740,4.335606449283971,0,1,0.5,1,6.122754491017964,0.09323508408197702,0.20994121223790463,0
8868,377,1412,377,sante,2,87,14,1,1035,3134,1,383,25,7,0.0756447636984906,0.08345878138375926,1278,3.634050675642887,0,1,0.0,0,8.182767624020888,0.41757227288101373,0.5478987946261086,0
8869,384,855,384,agriculture,1,81,51,0,1830,3221,0,1687,27,11,0.8959766157245607,0.7157470718800212,988,2.85981388506728,0,1,1.0,0,1.9093064611736812,0.2872797090140614,0.32897810983015413,1
8870,8,167,8,sante,1,46,29,0,878,3322,1,153,44,24,0.9062141168017779,1.0,936,4.202178214036354,0,1,0.0,0,21.712418300653596,0.3533599948667076,0.263185099411279,1
8871,117,980,117,education,1,90,48,1,1275,1476,1,1153,1,0,0.578240134964662,0.29537053179212636,1408,3.4746067800388305,0,0,0.5,1,1.2801387684301822,0.26622446819470447,0.3553541930543559,0
8872,403,1280,403,agriculture,1,27,43,1,355,1907,0,958,19,14,0.30639113924994865,0.27597510363524896,127,2.7364621531251476,0,0,0.0,1,1.9906054279749479,0.24977639427212203,0.23063640862133614,0
8873,172,427,172,education,2,57,34,1,1880,2210,0,1484,49,30,0.11145060147723007,0.2682617437759003,1327,4.199376405220753,0,0,0.0,1,1.4892183288409704,0.42081533944725746,0.4714658535288343,1
8874,220,602,220,environnement,2,40,31,0,893,1718,2,256,23,0,0.7603157862150277,0.7058902061200045,827,3.422148013387132,0,1,0.5,1,6.7109375,0.9144651449215775,0.8515647029069158,1
8875,8,1494,8,sante,1,46,29,0,878,3322,0,759,27,12,0.17024648421801236,0.2993644546953972,1184,3.3905651997164603,0,1,0.0,0,4.3768115942028984,0.5206785035265749,0.460661444705294,1
8876,347,425,347,environnement,1,78,24,0,1224,3550,0,1611,48,13,0.6165770797461895,0.7325676160946805,583,3.6186378037830744,0,0,0.5,0,2.2036002482929855,1.0,0.9298607019859997,1
8877,47,199,47,data,2,22,41,0,1468,2725,2,1861,39,13,0.6288654771624883,0.6160359168702776,640,3.7597942218968483,0,1,1.0,1,1.4642665233745298,0.28578709384643386,0.15328966384331505,1
8878,137,1257,137,marketing,1,66,10,1,1182,2826,0,536,48,20,0.22934062843550584,0.407695669761534,845,3.3627929729796073,0,1,1.0,0,5.272388059701493,0.12852499195765696,0.06985022427673043,1
8879,239,47,239,agriculture,3,27,0,0,1771,3792,1,485,47,26,0.6363106066625744,0.4264504755565951,140,3.4424482441160302,1,1,0.0,0,7.818556701030928,0.010544772788367685,0.0,0
8880,385,869,385,education,3,35,37,0,1606,2134,2,1110,44,14,0.6950105263868747,1.0,588,2.5945089101297136,0,1,0.0,0,1.9225225225225224,0.12323990136038476,0.17986651518719324,0
8881,250,1140,250,education,1,89,43,0,820,3543,2,1051,49,5,0.17054143735710048,0.07435138075712332,755,3.4305468653305193,0,0,0.5,1,3.3710751665080876,0.16876197712434526,0.06227412666874012,1
8882,492,130,492,environnement,2,45,26,0,1289,3562,1,161,19,6,0.38314887235958706,0.42391195008955795,1237,2.457867268196024,0,1,0.5,1,22.124223602484474,0.07086792024285857,0.003924817005120304,0
8883,262,1307,262,agriculture,2,84,24,1,984,2525,1,953,49,33,0.2597533605262068,0.08405923877770191,886,3.999246694432907,0,1,0.0,0,2.6495278069254984,0.4014546219011413,0.40177272699343203,1
8884,127,1645,127,education,2,77,35,0,1673,3997,1,181,47,32,0.5901950714499575,0.616295819806101,309,2.7366172345075563,0,0,1.0,0,22.082872928176794,0.7956466319499418,0.9768891922674273,1
8885,96,1948,96,agriculture,3,8,10,1,1515,2420,2,753,0,0,0.43138646981705076,0.3739194277357919,1021,2.485420110733962,0,0,0.5,1,3.2138114209827355,0.6181473511790443,0.5489368678861808,1
8886,393,533,393,data,2,89,53,1,1603,2939,2,266,49,7,0.34464953207076743,0.2135536479739063,1430,2.5036199267505914,1,1,0.0,1,11.048872180451127,0.8621264593224388,0.7239042617431388,1
8887,230,655,230,agriculture,2,26,6,1,1678,3613,0,232,19,5,0.3356964631494067,0.24129028330781954,121,4.105163439771751,0,1,0.5,0,15.573275862068966,0.4705883073703995,0.33940235656891493,0
8888,303,1237,303,education,2,63,27,1,1222,3647,1,143,9,2,0.4388571651449872,0.27433196223139716,149,3.7342566645757156,0,0,0.5,1,25.503496503496503,0.2038487115157603,0.1177847767353128,1
8889,186,1199,186,data,3,28,31,0,1901,2406,1,1654,20,4,0.16557200194586053,0.34064260708759486,966,2.413357208248545,0,1,0.0,1,1.4546553808948004,0.5413990031061243,0.47571583224774655,0
8890,137,1219,137,marketing,1,66,10,1,1182,2826,0,631,39,24,0.523348605135786,0.612127203095279,523,4.358786912976574,0,1,0.0,0,4.478605388272583,0.5116760421115047,0.7421365448944857,1
8891,300,630,300,education,2,3,31,1,1615,1827,1,526,15,10,0.6072617006994568,0.5408975644825136,1261,3.2384736685756064,0,1,0.5,0,3.473384030418251,0.5336270149485801,0.6303014798772679,1
8892,148,113,148,agriculture,2,70,40,1,1681,3506,0,57,16,12,0.32613014262500395,0.0,253,3.8385195206823646,0,1,0.5,0,61.50877192982456,0.4006739423119873,0.3691721581420024,1
8893,500,50,500,data,2,76,17,1,926,2510,1,1975,5,2,0.7054421098520003,0.5876841802818384,393,3.728403577187676,1,1,0.5,1,1.270886075949367,0.4839571893710967,0.6692425157221117,1
8894,366,1995,366,marketing,3,2,24,0,1511,3852,0,1498,25,7,0.14419498112248563,0.43354759972997947,1377,3.9978728429942003,0,0,1.0,1,2.5714285714285716,0.23338506410754234,0.17212698857209674,1
8895,410,813,410,education,1,26,57,0,974,3696,1,1662,1,0,0.3015745742535145,0.3513478062700199,1305,4.157224826106575,0,1,0.0,1,2.223826714801444,0.4159314184094617,0.3748060631320103,1
8896,143,896,143,agriculture,3,84,27,1,930,3722,1,427,18,1,0.9621191496915854,1.0,1311,2.8373638125562928,0,1,0.0,0,8.716627634660421,0.13434037858502967,0.08721666011130079,1
8897,15,1253,15,sante,3,47,15,1,1005,1831,2,1118,8,4,0.24009011344252895,0.06350012938038735,1414,4.418310552200169,0,1,0.5,0,1.6377459749552772,0.7228312536793056,0.8255160379263116,1
8898,24,411,24,environnement,3,76,9,1,437,985,0,222,50,27,0.5067694242472068,0.5222021003311668,1161,4.875695261255548,0,0,1.0,1,4.436936936936937,1.0,0.9930026612904571,1
8899,430,764,430,sante,2,71,58,0,637,2869,0,833,19,10,0.8233043062304577,0.9403130566500114,1265,4.403530222754933,0,1,0.5,1,3.4441776710684273,0.32929024711119853,0.48002283852909733,1
8900,437,874,437,marketing,1,39,22,1,623,2218,1,1533,4,2,0.26143589697371983,0.47548202152337427,452,2.485516330653036,0,0,1.0,1,1.446836268754077,0.04300653898742107,0.08640687248285386,1
8901,340,190,340,environnement,3,37,33,0,1741,4602,2,643,34,21,0.21930655779719122,0.18322838165652652,530,3.462091595044225,0,0,1.0,1,7.157076205287714,0.11838061283590673,0.20927817274593558,1
8902,295,1207,295,marketing,2,86,29,1,424,3104,2,716,21,10,0.50840345653802,0.4387218022378362,65,2.962008956128529,0,1,1.0,0,4.335195530726257,0.2768036528776683,0.09519076582145111,1
8903,105,388,105,sante,3,28,7,1,1416,4193,0,1988,25,11,0.6014929634649732,0.4234599922658663,880,2.423073558474109,0,0,0.0,1,2.109154929577465,1.0,0.8300855494946433,1
8904,380,7,380,agriculture,2,49,6,1,820,995,0,115,9,3,0.39578847921569404,0.010584107119784192,267,3.5410454114749115,0,0,0.0,1,8.652173913043478,1.0,0.8333765485848309,0
8905,259,1242,259,agriculture,1,49,34,0,1150,1437,2,756,16,6,0.07855699743496525,0.0,779,2.7417858629450125,1,1,0.5,0,1.9007936507936507,0.06807464002576771,0.025263662745695054,1
8906,302,601,302,sante,1,37,28,0,568,2334,2,980,10,4,0.7309583747344611,0.9107561132122444,854,3.2282373952622248,0,0,0.5,1,2.3816326530612244,0.03721716113768628,0.0,0
8907,12,1436,12,environnement,3,72,13,0,1036,2792,2,1261,42,18,0.5399252440937878,0.6606376436193728,463,3.303989938395558,0,0,1.0,1,2.2141157811260905,0.07301291156693779,0.19704483345244528,1
8908,259,1073,259,agriculture,1,49,34,0,1150,1437,0,404,31,16,0.8718754209393664,0.7538110417969722,452,4.022315663445035,0,1,0.0,0,3.5569306930693068,0.40283711555269935,0.382918128710665,0
8909,347,59,347,environnement,1,78,24,0,1224,3550,0,978,50,28,0.736064104307449,0.7157974848578772,375,2.238101308077021,0,0,0.5,1,3.6298568507157465,0.3196977112321296,0.38123187063751984,0
8910,385,1389,385,education,3,35,37,0,1606,2134,1,1195,20,3,0.16828271599442324,0.031848284557265516,1085,3.3823615196243186,0,1,0.0,0,1.7857740585774058,0.4427346707615888,0.39350752548068824,1
8911,73,82,73,data,1,69,44,0,518,2600,0,401,33,16,0.22546763764267463,0.22252179326841817,1345,3.1101920323270265,0,1,1.0,0,6.483790523690773,0.9560159085914743,1.0,1
8912,17,627,17,marketing,3,35,29,0,1088,1638,0,1155,36,8,0.23715381712952643,0.37339397062802127,732,3.548058181123616,1,1,0.5,0,1.4181818181818182,0.05753117912667238,0.0,0
8913,428,1373,428,sante,1,82,7,0,1772,2275,1,1413,37,20,0.12883722847695267,0.4309957634572462,1119,3.5981856730977557,0,1,1.0,1,1.6100495399858457,0.1545791781103431,0.14969012526724695,1
8914,156,808,156,marketing,2,53,14,0,1703,3173,2,263,26,16,0.2931229801251234,0.25695769422960113,316,3.2732219013331396,0,1,1.0,0,12.064638783269961,0.19893091548405326,0.24900290858644458,1
8915,237,770,237,marketing,3,1,30,0,758,1926,0,1233,6,0,0.7961616090394517,0.6355190732457116,216,3.0634271154251813,0,0,0.0,0,1.562043795620438,0.42461786445694516,0.48311811755600176,1
8916,314,443,314,agriculture,1,77,30,0,488,1844,2,1932,22,5,0.989339087391798,1.0,157,2.717273233241247,0,0,0.5,0,0.9544513457556936,0.35811121037435034,0.32634322792147724,1
8917,246,888,246,education,2,89,59,1,1629,4586,1,643,7,3,0.8499222201663773,0.891319551278627,925,4.658166826352079,0,0,0.5,1,7.132192846034215,0.5680941402070931,0.39699430719352297,1
8918,472,587,472,sante,2,63,56,0,1504,4287,0,1297,40,4,0.6087341157586086,0.8628639619457283,1319,3.7871557665259394,0,1,0.5,0,3.305319969159599,0.08731360898469828,0.18844307213804928,0
8919,422,1893,422,sante,2,90,32,1,1586,3449,0,951,37,0,0.598861703728065,0.2298836667289344,1335,4.205868264921238,0,1,0.5,0,3.6267087276551,0.5631757921727778,0.5239484532559281,1
8920,197,1375,197,data,3,65,28,0,490,1448,2,884,17,7,0.06269172296013448,0.11729925858480086,816,3.5555750752645654,0,1,0.5,1,1.6380090497737556,0.7320902513280598,0.7015518003170675,0
8921,96,1818,96,agriculture,3,8,10,1,1515,2420,2,877,25,0,0.23726481600074723,0.35155540147301717,342,3.9045811828159662,0,1,0.5,0,2.7594070695553023,0.2060802051823611,0.42800111771032207,1
8922,488,675,488,marketing,1,1,12,0,1919,2179,2,962,49,4,0.9488625548427708,0.9078087185764663,1232,3.942692405491633,0,0,1.0,1,2.265072765072765,0.6207475493465294,0.6304076351144065,1
8923,355,1901,355,environnement,1,20,6,0,1951,3423,2,1098,49,8,0.10120612744024049,0.28191758995015737,160,3.4804370903408257,0,1,1.0,1,3.1174863387978142,0.17791642963713625,0.1260252300961759,1
8924,378,560,378,sante,3,68,54,0,1186,1960,1,1486,37,25,0.8428648556917351,1.0,893,3.658315721102891,0,0,1.0,1,1.3189771197846567,0.119824030323196,0.06194235420373196,1
8925,233,619,233,education,3,88,42,1,1369,2604,1,1318,8,1,0.9595690766519378,0.9319573945398403,1346,3.024156533722964,0,0,1.0,1,1.975720789074355,0.1303506965204084,0.19486778675641986,1
8926,243,598,243,education,2,87,27,0,1800,4619,0,1698,46,23,0.4725007611103369,0.4667029343516741,13,2.275659103709887,1,1,1.0,0,2.7202591283863367,0.34332230083946236,0.26123489938257705,1
8927,91,1180,91,data,3,46,44,1,719,1098,1,1612,22,0,0.5997550487160357,0.5713168393239211,1039,3.58426309301833,0,0,1.0,1,0.6811414392059554,0.46847232115960036,0.519642863036961,1
8928,215,1226,215,sante,3,7,39,0,1145,3335,1,976,34,22,0.24828414068022808,0.14921691358910072,27,4.003164764023504,0,1,0.0,0,3.4170081967213113,0.4469743872085028,0.5571086686832213,1
8929,272,130,272,education,3,10,23,0,853,1878,1,161,19,6,0.38314887235958706,0.42391195008955795,1237,2.457867268196024,1,1,1.0,1,11.664596273291925,0.4974886668495957,0.4886591062652822,0
8930,65,1122,65,data,3,68,33,1,1428,3783,1,162,46,35,0.5503755125878185,0.3740347613412168,496,4.794245986069002,0,0,1.0,1,23.35185185185185,0.4388015798240422,0.5375843178020976,1
8931,318,1906,318,sante,1,54,15,0,828,3246,0,562,45,25,0.7147521617493207,0.8422844195667927,713,3.690157382094933,0,0,1.0,0,5.775800711743773,0.5859033536791503,0.5790190505328615,1
8932,308,814,308,marketing,1,22,29,0,313,821,1,1310,48,36,0.7026640044149043,0.9597151402901499,826,4.109742408880312,0,0,0.5,0,0.6267175572519084,0.6110840295106007,0.5423385444239307,0
8933,421,1400,421,environnement,3,86,23,0,1057,3874,2,129,29,15,0.9779273018640902,0.8498794951450345,398,4.210012581026646,0,1,0.5,0,30.031007751937985,0.5927376501993658,0.4262799587938866,1
8934,27,1265,27,data,3,7,19,1,271,713,2,813,47,5,0.061980972002314894,0.0342664140007624,719,2.7142744826147194,0,1,1.0,1,0.8769987699876999,0.24589718736288452,0.2734082228640436,1
8935,113,1960,113,marketing,3,18,40,1,165,2012,2,483,22,5,0.20774894171209513,0.2227801473095059,685,3.694393539544695,0,0,0.5,1,4.165631469979296,0.886682494583982,0.916290953781203,1
8936,215,1286,215,sante,3,7,39,0,1145,3335,1,1460,16,1,0.2847130582123327,0.41751969114720144,1123,3.1544173001610094,1,1,1.0,1,2.2842465753424657,0.9464100154397062,1.0,1
8937,440,942,440,data,2,86,12,0,1667,3220,1,1360,9,0,0.9292388668437462,1.0,282,4.551411371815157,0,0,1.0,1,2.3676470588235294,0.6051139621055033,0.6936096783259386,1
8938,119,27,119,agriculture,1,66,7,1,96,1429,0,1284,20,6,0.9256914374814104,0.9695093265483328,420,1.778203806128622,0,1,1.0,1,1.1129283489096573,0.10902598988779544,0.31576253544209043,0
8939,487,1608,487,data,2,15,50,0,713,1677,1,1938,24,10,0.3931290798512249,0.4939803571744684,883,3.2107769518022065,0,1,1.0,1,0.8653250773993808,0.2675823533274134,0.20947924689115802,0
8940,479,679,479,marketing,2,21,3,0,848,2497,1,958,34,21,0.09709013989309001,0.03194465038004447,975,3.330915577601017,0,1,1.0,0,2.606471816283925,0.4617103954435185,0.4973011929745384,1
8941,48,1850,48,environnement,2,55,51,1,1533,4185,0,1371,43,1,0.05817756717299272,0.08035815589201359,524,2.8191371616137095,1,1,0.5,1,3.052516411378556,0.522052854340513,0.45329175087829654,1
8942,182,489,182,education,1,84,0,0,430,574,1,419,1,0,0.9934890750522605,0.9677878451045108,681,2.6995609580460744,0,1,1.0,1,1.369928400954654,0.6886401481498358,0.7816466240716912,1
8943,130,875,130,marketing,2,59,7,0,1593,4090,0,608,24,0,0.9956264616038806,0.8325226650452997,1147,3.5508165329714054,0,1,0.5,0,6.7269736842105265,0.15779193436497477,0.0651012855031833,0
8944,245,1659,245,marketing,3,79,12,1,1471,2233,1,180,29,21,0.1456975989657271,0.3053531233286405,464,3.015203440704469,0,1,0.0,1,12.405555555555555,0.9644222317523741,1.0,0
8945,463,304,463,sante,3,5,8,0,1741,3728,0,1286,37,13,0.5491071960244631,0.6606324363888991,1049,3.106386797110419,0,0,0.5,0,2.8989113530326596,0.21658983101026896,0.14293605092400707,0
8946,188,551,188,data,2,54,24,0,835,3661,0,1585,11,5,0.9247328458999177,0.9395842893052692,473,3.6627101658041785,0,0,1.0,1,2.3097791798107257,0.17874787434953088,0.2553990909363395,1
8947,332,1584,332,data,1,65,58,1,1709,2357,0,324,25,16,0.3827522955532656,0.6985435600823653,889,4.2150049145877935,0,1,0.0,1,7.2746913580246915,0.2299925321227998,0.3506390723696243,1
8948,69,635,69,education,2,31,55,0,340,2617,0,158,1,0,0.6361121409671224,0.6821700770239704,939,4.450037244976385,0,0,0.0,0,16.563291139240505,0.42095747070473266,0.26554767780054134,0
8949,286,1916,286,environnement,2,5,14,1,963,2647,0,205,13,3,0.8163899154714166,0.7476557396601645,639,4.129923928349857,0,1,0.5,0,12.91219512195122,0.7191600504678672,0.5844406994707545,1
8950,177,1076,177,sante,2,29,9,0,1248,2379,1,431,41,4,0.31522724624365883,0.38047805291416903,652,3.3932485816494524,1,1,0.0,1,5.5197215777262185,0.03714360402106656,0.06063441457070698,0
8951,459,1651,459,environnement,3,24,40,0,1690,2028,2,389,31,21,0.42193315866822,0.09528001595391922,942,3.3098655502408763,0,1,0.5,0,5.213367609254499,0.002074139721406243,0.01491964484361013,1
8952,390,1095,390,education,1,82,27,1,1372,3854,1,916,13,2,0.04308262781213035,0.05502056453703989,855,3.8073802848803364,0,1,1.0,1,4.207423580786026,0.3160019504901003,0.2867855084319445,1
8953,108,91,108,marketing,2,82,36,0,770,2865,2,1632,50,13,0.6671247705022934,0.6676371531035702,65,2.851201944707343,0,1,1.0,0,1.755514705882353,0.15001042237385126,0.10238433500383365,1
8954,311,1622,311,marketing,1,48,14,0,1051,1776,0,1855,6,3,0.3454796780140662,0.2721026282374768,448,2.763905903823093,1,1,0.0,1,0.9574123989218328,0.9369831838087173,0.8514633570565151,1
8955,172,840,172,education,2,57,34,1,1880,2210,2,780,4,2,0.7246313642116545,0.7886037248461976,33,3.836874034041355,0,0,0.5,0,2.8333333333333335,0.5285949116277632,0.5617017183042355,1
8956,219,776,219,data,1,73,25,0,1972,4034,0,1110,6,0,0.3352830205289248,0.2468550354890932,1021,3.024369299970152,0,1,0.0,0,3.6342342342342344,0.17619477499950895,0.0797524907987459,0
8957,232,1473,232,environnement,2,67,55,0,465,3051,2,1958,28,0,0.038887989662542144,0.21458353448000422,84,2.7152005668154464,0,1,0.5,1,1.5582226762002043,0.11014227758037937,0.14675224465692924,0
8958,411,563,411,agriculture,3,6,4,1,188,924,0,1923,2,1,0.8094690680101495,0.8597902733392937,926,3.580399226800351,0,0,0.5,0,0.48049921996879874,0.0009451842952775125,0.0,0
8959,146,857,146,environnement,1,44,17,0,1126,2735,2,1603,15,10,0.6307762729104237,0.692252719650364,1129,4.350911320363443,1,1,0.5,1,1.7061759201497193,0.5888117539744115,0.5465431432223323,0
8960,3,1217,3,marketing,3,51,13,0,1863,2828,2,320,20,15,0.8872119310226779,0.8633303729067626,791,3.4150816277259843,1,1,1.0,1,8.8375,0.910096028316845,1.0,1
8961,97,1187,97,agriculture,2,76,40,1,390,1440,2,300,1,0,0.9400469260809028,0.9603763455613523,320,3.9495731955636533,0,1,1.0,1,4.8,0.4812566813086695,0.5767050261754572,1
8962,414,1457,414,education,3,72,47,1,232,1905,0,227,47,7,0.22296333448624628,0.07148051907541714,1212,3.767889827893523,0,1,1.0,0,8.392070484581497,0.5148596768424569,0.4151697389134982,1
8963,149,165,149,sante,3,63,59,1,1979,4975,2,854,20,6,0.10774975037224943,0.4308794853757899,298,3.6618767885741237,0,0,1.0,0,5.825526932084309,0.5971286899108084,0.5098366628477604,1
8964,30,1986,30,data,3,31,56,0,1794,2198,0,1279,4,3,0.300656470133444,0.22572214138546803,841,3.3527270812764516,0,1,0.5,1,1.7185301016419077,0.5157797756303861,0.5935630529981136,1
8965,201,1217,201,data,2,80,16,0,1846,2347,2,320,20,15,0.8872119310226779,0.8633303729067626,791,3.4150816277259843,0,0,1.0,1,7.334375,0.17643527254159416,0.033049638055681674,0
8966,436,1237,436,education,3,10,9,1,1232,3786,1,143,9,2,0.4388571651449872,0.27433196223139716,149,3.7342566645757156,0,1,0.5,1,26.475524475524477,0.33861996641072895,0.4840197178640659,1
8967,437,1766,437,marketing,1,39,22,1,623,2218,1,1120,16,6,0.06829145167012174,0.26241550025769467,1300,3.102824076973037,1,1,1.0,1,1.980357142857143,0.5776413076082014,0.5911565997731651,0
8968,474,982,474,data,2,19,20,0,1777,2587,2,337,48,21,0.27211830063864817,0.4256562976323992,867,2.6542770200231818,0,0,0.0,0,7.6765578635014835,0.3800268150269358,0.32220527497241175,1
8969,342,61,342,agriculture,2,13,5,0,646,2153,0,1159,41,21,0.8836538793510554,1.0,996,3.0578638160406344,0,1,0.0,0,1.8576358930112167,0.46143825895136226,0.46248779807852286,0
8970,410,267,410,education,1,26,57,0,974,3696,1,549,50,37,0.473130045948536,0.43400552911229245,789,2.6933408767966336,0,1,1.0,0,6.73224043715847,0.5439971154985574,0.6801055626948931,1
8971,387,1895,387,education,1,51,39,1,1559,1854,1,993,0,0,0.03304230235068728,0.0,1069,2.825768478722,0,0,0.5,1,1.8670694864048338,0.3681918027685599,0.1550793306677762,1
8972,10,1974,10,education,1,47,41,1,1633,2714,0,364,48,12,0.32133997488970767,0.06906307955371799,567,3.8596553886696627,0,1,0.0,0,7.456043956043956,0.41547993353080265,0.5181104226212456,1
8973,210,168,210,sante,2,87,12,0,508,3064,0,1685,10,7,0.8263963042906289,0.8603142450624695,695,3.7258357006611473,0,0,1.0,0,1.8183976261127597,0.9529641976113412,1.0,0
8974,264,1370,264,environnement,3,75,36,1,1730,3658,0,1950,1,0,0.8129467446270534,0.5714690671272626,1076,2.3794166975296114,0,0,0.5,0,1.8758974358974358,0.2031825065208286,0.17109232012432485,0
8975,232,1322,232,environnement,2,67,55,0,465,3051,2,111,21,4,0.3349016905838995,0.6046020610992313,1321,3.9485443319756013,0,1,0.5,0,27.486486486486488,0.14927711030115076,0.14211881941096807,1
8976,415,331,415,education,2,53,20,0,1214,3592,0,841,3,0,0.3878530735986758,0.410424461899968,166,3.426027581358753,0,1,0.5,0,4.271105826397147,0.9801205827613175,0.993765370860689,1
8977,492,1575,492,environnement,2,45,26,0,1289,3562,2,995,46,1,0.8060508718535989,0.9679861895886352,204,3.3547028446125693,1,1,0.5,1,3.579899497487437,0.5886742487518648,0.6620274052711935,1
8978,273,920,273,education,1,84,22,0,1322,2928,1,55,33,19,0.0010381571721375105,0.0,1395,2.7680971203652565,0,0,0.5,0,53.236363636363635,0.5496824937021543,0.4767093627107934,1
8979,49,462,49,sante,2,61,30,1,380,1337,1,298,15,7,0.661812054856409,0.3719661614025337,1074,3.9308158735702388,0,0,0.5,1,4.4865771812080535,0.12591556485364622,0.12446434283694548,1
8980,180,1121,180,marketing,3,3,31,0,381,2594,2,468,44,21,0.9007663225374978,0.8672355863043261,914,3.793660001912693,0,1,0.0,0,5.542735042735043,1.0,0.9900116290188453,1
8981,99,1811,99,marketing,2,4,51,1,407,1296,2,1545,18,4,0.9642641724875953,0.8869656882069188,1092,4.485831248708335,1,1,1.0,0,0.8388349514563107,0.6126646252975266,0.680549169912072,1
8982,236,434,236,sante,3,32,48,1,1163,1814,0,1786,35,18,0.4943707432099935,0.47528837458101264,911,2.630983626213372,0,1,0.0,0,1.0156774916013438,0.3536693016524602,0.6212114173321122,0
8983,118,1238,118,education,1,53,30,1,1303,2559,2,1147,37,20,0.7571323532701827,0.926894074861082,665,3.20214496406166,0,1,1.0,1,2.2310374891020053,0.5582016741200163,0.4848142092454419,1
